method,seed,run_dir,strategy,task_idx,task_name,family,depth,selection_cap,similarity_threshold,num_selection_events,relevant_prior_count,support_size,support_fraction,same_family_precision,same_family_recall,any_same_family,parent_selected,family_pure_support,jaccard_stability,cap_utilization,raw_support_size,raw_same_family_precision,raw_same_family_recall,raw_parent_selected,raw_cap_utilization,performance_filter_retention,selected_similarity_mean,raw_selected_similarity_mean,threshold_qualified_count,first_correct_found,selection_events_until_first_correct,steps_until_first_correct
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,11,F4-D4,F4,4,3,0.5,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.8116888899999998,0.8116888899999998,2.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,12,F1-D5,F1,5,3,0.5,100,3,3.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7704216299999999,0.7704216299999999,3.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,13,F2-D5,F2,5,3,0.5,100,3,3.0,0.23076923076923075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7801185766666667,0.7801185766666667,3.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,14,F3-D5,F3,5,3,0.5,100,3,3.0,0.2142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8023637833333334,0.8023637833333334,3.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,15,F4-D5,F4,5,3,0.5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8155588233333334,0.8155588233333334,3.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,16,F1-D6,F1,6,3,0.5,100,4,3.0,0.1875,1.0,0.75,1.0,0.95,1.0,0.8131313131313131,1.0,3.0,1.0,0.75,0.95,1.0,1.0,0.7953348899999999,0.7953348899999999,4.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,17,F2-D6,F2,6,3,0.5,100,4,3.0,0.1764705882352941,1.0,0.75,1.0,1.0,1.0,0.8131313131313131,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.8121923233333334,0.8121923233333334,4.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,18,F3-D6,F3,6,3,0.5,100,4,3.0,0.1666666666666667,1.0,0.75,1.0,1.0,1.0,0.8434343434343434,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.8466106866666668,0.8466106866666668,4.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,19,F4-D6,F4,6,3,0.5,100,4,3.0,0.15789473684210525,1.0,0.75,1.0,1.0,1.0,0.9545454545454546,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.8474738633333332,0.8474738633333332,4.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,20,F1-D7,F1,7,3,0.5,100,5,3.0,0.15,1.0,0.6,1.0,0.99,1.0,0.7575757575757576,1.0,3.0,1.0,0.6,0.99,1.0,1.0,0.8048232166666668,0.8048232166666668,5.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,21,F2-D7,F2,7,3,0.5,100,5,3.0,0.1428571428571428,1.0,0.6,1.0,1.0,1.0,0.7323232323232324,1.0,3.0,1.0,0.6,1.0,1.0,1.0,0.8184237566666666,0.8184237566666666,5.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,22,F3-D7,F3,7,3,0.5,100,5,3.0,0.13636363636363633,1.0,0.6,1.0,0.84,1.0,0.7878787878787878,1.0,3.0,1.0,0.6,0.84,1.0,1.0,0.85513076,0.85513076,5.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,23,F4-D7,F4,7,3,0.5,100,5,3.0,0.13043478260869562,1.0,0.6,1.0,1.0,1.0,0.9848484848484849,1.0,3.0,1.0,0.6,1.0,1.0,1.0,0.8621234166666666,0.8621234166666666,5.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,24,F1-D8,F1,8,3,0.5,100,6,3.0,0.125,1.0,0.5,1.0,0.93,1.0,0.702020202020202,1.0,3.0,1.0,0.5,0.93,1.0,1.0,0.8129557899999998,0.8129557899999998,6.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,25,F2-D8,F2,8,3,0.5,100,6,3.0,0.12,1.0,0.5,1.0,0.99,1.0,0.8737373737373737,1.0,3.0,1.0,0.5,0.99,1.0,1.0,0.8405875966666667,0.8405875966666667,6.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,26,F3-D8,F3,8,3,0.5,100,6,3.0,0.11538461538461538,1.0,0.5,1.0,0.89,1.0,0.9494949494949495,1.0,3.0,1.0,0.5,0.89,1.0,1.0,0.8652362233333332,0.8652362233333332,6.0,1.0,1.0,512.0
Mask-SC-3,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-160541,similarity,27,F4-D8,F4,8,3,0.5,100,6,3.0,0.11111111111111112,1.0,0.5,1.0,0.97,1.0,0.9545454545454546,1.0,3.0,1.0,0.5,0.97,1.0,1.0,0.8746888100000001,0.8746888100000001,6.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,4,F1-D3,F1,3,3,0.5,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7768758099999999,0.7768758099999999,1.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,5,F2-D3,F2,3,3,0.5,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.8101874699999999,0.8101874699999999,1.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,6,F3-D3,F3,3,3,0.5,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7736456299999999,0.7736456299999999,1.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,7,F4-D3,F4,3,3,0.5,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.8019394899999998,0.8019394899999998,1.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,8,F1-D4,F1,4,3,0.5,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7709516550000001,0.7709516550000001,2.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,9,F2-D4,F2,4,3,0.5,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.807977375,0.807977375,2.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,10,F3-D4,F3,4,3,0.5,100,2,2.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7528433700000001,0.7528433700000001,2.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,11,F4-D4,F4,4,3,0.5,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.8168044050000001,0.8168044050000001,2.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,12,F1-D5,F1,5,3,0.5,100,3,3.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7693909133333332,0.7693909133333332,3.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,13,F2-D5,F2,5,3,0.5,100,3,3.0,0.23076923076923075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.80918013,0.80918013,3.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,14,F3-D5,F3,5,3,0.5,100,3,3.0,0.2142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7553940833333335,0.7553940833333335,3.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,15,F4-D5,F4,5,3,0.5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8112799799999999,0.8112799799999999,3.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,16,F1-D6,F1,6,3,0.5,100,4,3.0,0.1875,1.0,0.75,1.0,0.97,1.0,0.7676767676767676,1.0,3.0,1.0,0.75,0.97,1.0,1.0,0.7847782600000001,0.7847782600000001,4.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,17,F2-D6,F2,6,3,0.5,100,4,3.0,0.1764705882352941,1.0,0.75,1.0,0.97,1.0,0.9040404040404041,1.0,3.0,1.0,0.75,0.97,1.0,1.0,0.8402834533333332,0.8402834533333332,4.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,18,F3-D6,F3,6,3,0.5,100,4,3.0,0.1666666666666667,1.0,0.75,1.0,0.9,1.0,0.8888888888888888,1.0,3.0,1.0,0.75,0.9,1.0,1.0,0.81392887,0.81392887,4.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,19,F4-D6,F4,6,3,0.5,100,4,3.0,0.15789473684210525,1.0,0.75,1.0,1.0,1.0,0.9949494949494949,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.8523067400000001,0.8523067400000001,4.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,20,F1-D7,F1,7,3,0.5,100,5,3.0,0.15,1.0,0.6,1.0,0.67,1.0,0.6161616161616161,1.0,3.0,1.0,0.6,0.67,1.0,1.0,0.77430897,0.77430897,5.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,21,F2-D7,F2,7,3,0.5,100,5,3.0,0.1428571428571428,1.0,0.6,1.0,0.98,1.0,0.8484848484848485,1.0,3.0,1.0,0.6,0.98,1.0,1.0,0.8270244666666668,0.8270244666666668,5.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,22,F3-D7,F3,7,3,0.5,100,5,3.0,0.13636363636363633,1.0,0.6,1.0,1.0,1.0,0.9343434343434344,1.0,3.0,1.0,0.6,1.0,1.0,1.0,0.8346716833333333,0.8346716833333333,5.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,23,F4-D7,F4,7,3,0.5,100,5,3.0,0.13043478260869562,1.0,0.6,1.0,1.0,1.0,0.8838383838383839,1.0,3.0,1.0,0.6,1.0,1.0,1.0,0.8695531933333334,0.8695531933333334,5.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,24,F1-D8,F1,8,3,0.5,100,6,3.0,0.125,1.0,0.5,1.0,0.99,1.0,0.6868686868686869,1.0,3.0,1.0,0.5,0.99,1.0,1.0,0.8056869033333334,0.8056869033333334,6.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,25,F2-D8,F2,8,3,0.5,100,6,3.0,0.12,1.0,0.5,1.0,0.97,1.0,0.7757575757575758,1.0,3.0,1.0,0.5,0.97,1.0,1.0,0.8382495733333335,0.8382495733333333,6.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,26,F3-D8,F3,8,3,0.5,100,6,3.0,0.11538461538461538,1.0,0.5,1.0,0.78,1.0,0.8080808080808081,1.0,3.0,1.0,0.5,0.78,1.0,1.0,0.8680080066666664,0.8680080066666664,6.0,1.0,1.0,512.0
Mask-SC-3,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-160541,similarity,27,F4-D8,F4,8,3,0.5,100,6,3.0,0.11111111111111112,1.0,0.5,1.0,0.99,1.0,0.9141414141414141,1.0,3.0,1.0,0.5,0.99,1.0,1.0,0.88479226,0.8847922599999998,6.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,4,F1-D3,F1,3,3,0.5,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.77786836,0.77786836,1.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,5,F2-D3,F2,3,3,0.5,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.7926917200000001,0.7926917200000001,1.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,6,F3-D3,F3,3,3,0.5,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.80853,0.80853,1.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,7,F4-D3,F4,3,3,0.5,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,0.3333333333333334,1.0,0.81470513,0.81470513,1.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,8,F1-D4,F1,4,3,0.5,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7838364550000001,0.7838364550000001,2.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,9,F2-D4,F2,4,3,0.5,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.7854137650000002,0.7854137650000002,2.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,10,F3-D4,F3,4,3,0.5,100,2,2.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.78991952,0.78991952,2.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,11,F4-D4,F4,4,3,0.5,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666669,2.0,1.0,1.0,1.0,0.6666666666666669,1.0,0.8168294500000001,0.8168294500000001,2.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,12,F1-D5,F1,5,3,0.5,100,3,3.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7731742699999999,0.7731742699999999,3.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,13,F2-D5,F2,5,3,0.5,100,3,3.0,0.23076923076923075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.7922177333333335,0.7922177333333331,3.02,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,14,F3-D5,F3,5,3,0.5,100,3,3.0,0.2142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.78128684,0.78128684,3.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,15,F4-D5,F4,5,3,0.5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.8083140800000002,0.8083140800000002,3.0,1.0,1.0,512.0
Mask-SC-3,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-3-thesis/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260619-160541,similarity,16,F1-D6,F1,6,3,0.5,100,4,3.0,0.1875,1.0,0.75,1.0,1.0,1.0,0.7424242424242424,1.0,3.0,1.0,0.75,1.0,1.0,1.0,0.7887296,0.7887296,4.0,1.0,1.0,512.0
