method,task_idx,task_name,metric,mean,ci_low,ci_high,n_seeds
Mask-SC-oracle,20,F1-D7,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,selected_similarity_mean,,,,0
Mask-SC-oracle,20,F1-D7,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,20,F1-D7,threshold_qualified_count,,,,0
Mask-SC-oracle,20,F1-D7,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,21,F2-D7,support_size,5.0,5.0,5.0,7
Mask-SC-oracle,21,F2-D7,support_fraction,0.23809523809523808,0.23809523809523805,0.2380952380952381,7
Mask-SC-oracle,21,F2-D7,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,cap_utilization,,,,0
Mask-SC-oracle,21,F2-D7,raw_support_size,5.0,5.0,5.0,7
Mask-SC-oracle,21,F2-D7,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,raw_cap_utilization,,,,0
Mask-SC-oracle,21,F2-D7,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,selected_similarity_mean,,,,0
Mask-SC-oracle,21,F2-D7,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,21,F2-D7,threshold_qualified_count,,,,0
Mask-SC-oracle,21,F2-D7,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,21,F2-D7,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,22,F3-D7,support_size,5.0,5.0,5.0,7
Mask-SC-oracle,22,F3-D7,support_fraction,0.22727272727272713,0.22727272727272707,0.22727272727272718,7
Mask-SC-oracle,22,F3-D7,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,cap_utilization,,,,0
Mask-SC-oracle,22,F3-D7,raw_support_size,5.0,5.0,5.0,7
Mask-SC-oracle,22,F3-D7,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,raw_cap_utilization,,,,0
Mask-SC-oracle,22,F3-D7,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,selected_similarity_mean,,,,0
Mask-SC-oracle,22,F3-D7,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,22,F3-D7,threshold_qualified_count,,,,0
Mask-SC-oracle,22,F3-D7,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,22,F3-D7,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,23,F4-D7,support_size,5.0,5.0,5.0,7
Mask-SC-oracle,23,F4-D7,support_fraction,0.2173913043478261,0.21739130434782605,0.21739130434782616,7
Mask-SC-oracle,23,F4-D7,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,cap_utilization,,,,0
Mask-SC-oracle,23,F4-D7,raw_support_size,5.0,5.0,5.0,7
Mask-SC-oracle,23,F4-D7,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,raw_cap_utilization,,,,0
Mask-SC-oracle,23,F4-D7,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,selected_similarity_mean,,,,0
Mask-SC-oracle,23,F4-D7,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,23,F4-D7,threshold_qualified_count,,,,0
Mask-SC-oracle,23,F4-D7,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,23,F4-D7,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,24,F1-D8,support_size,6.0,6.0,6.0,7
Mask-SC-oracle,24,F1-D8,support_fraction,0.25,0.25,0.25,7
Mask-SC-oracle,24,F1-D8,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,cap_utilization,,,,0
Mask-SC-oracle,24,F1-D8,raw_support_size,6.0,6.0,6.0,7
Mask-SC-oracle,24,F1-D8,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,raw_cap_utilization,,,,0
Mask-SC-oracle,24,F1-D8,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,selected_similarity_mean,,,,0
Mask-SC-oracle,24,F1-D8,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,24,F1-D8,threshold_qualified_count,,,,0
Mask-SC-oracle,24,F1-D8,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,24,F1-D8,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,25,F2-D8,support_size,6.0,6.0,6.0,7
Mask-SC-oracle,25,F2-D8,support_fraction,0.24,0.24,0.24,7
Mask-SC-oracle,25,F2-D8,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,cap_utilization,,,,0
Mask-SC-oracle,25,F2-D8,raw_support_size,6.0,6.0,6.0,7
Mask-SC-oracle,25,F2-D8,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,raw_cap_utilization,,,,0
Mask-SC-oracle,25,F2-D8,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,selected_similarity_mean,,,,0
Mask-SC-oracle,25,F2-D8,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,25,F2-D8,threshold_qualified_count,,,,0
Mask-SC-oracle,25,F2-D8,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,25,F2-D8,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,26,F3-D8,support_size,6.0,6.0,6.0,7
Mask-SC-oracle,26,F3-D8,support_fraction,0.23076923076923078,0.23076923076923075,0.2307692307692308,7
Mask-SC-oracle,26,F3-D8,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,cap_utilization,,,,0
Mask-SC-oracle,26,F3-D8,raw_support_size,6.0,6.0,6.0,7
Mask-SC-oracle,26,F3-D8,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,raw_cap_utilization,,,,0
Mask-SC-oracle,26,F3-D8,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,selected_similarity_mean,,,,0
Mask-SC-oracle,26,F3-D8,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,26,F3-D8,threshold_qualified_count,,,,0
Mask-SC-oracle,26,F3-D8,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,26,F3-D8,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,27,F4-D8,support_size,6.0,6.0,6.0,7
Mask-SC-oracle,27,F4-D8,support_fraction,0.22222222222222227,0.22222222222222224,0.2222222222222223,7
Mask-SC-oracle,27,F4-D8,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,cap_utilization,,,,0
Mask-SC-oracle,27,F4-D8,raw_support_size,6.0,6.0,6.0,7
Mask-SC-oracle,27,F4-D8,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,raw_cap_utilization,,,,0
Mask-SC-oracle,27,F4-D8,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,selected_similarity_mean,,,,0
Mask-SC-oracle,27,F4-D8,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,27,F4-D8,threshold_qualified_count,,,,0
Mask-SC-oracle,27,F4-D8,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,27,F4-D8,steps_until_first_correct,512.0,512.0,512.0,7
