method,seed,run_dir,strategy,task_idx,task_name,family,depth,selection_cap,similarity_threshold,num_selection_events,relevant_prior_count,support_size,support_fraction,same_family_precision,same_family_recall,any_same_family,parent_selected,family_pure_support,jaccard_stability,cap_utilization,raw_support_size,raw_same_family_precision,raw_same_family_recall,raw_parent_selected,raw_cap_utilization,performance_filter_retention,selected_similarity_mean,raw_selected_similarity_mean,threshold_qualified_count,first_correct_found,selection_events_until_first_correct,steps_until_first_correct
Mask-SC-4,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-89-mask-linear_comb-no_task_label-mg10/260619-132015,similarity,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,4,0.75,1000,3,2.0,0.1333333333333333,1.0,0.6666666666666665,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.6666666666666665,1.0,0.5,1.0,0.9704012015000001,0.9704012015000001,2.0,1.0,1.0,512.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,4,0.75,1000,1,0.985,0.24625,1.0,0.985,0.985,0.985,0.985,0.986986986986987,0.24625,0.985,1.0,0.985,0.985,0.24625,1.0,0.8763947228426396,0.8763947228426396,0.985,1.0,10.0,5120.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,4,0.75,1000,1,0.317,0.06340000000000001,0.9356913183279743,0.294,0.294,0.294,0.288,0.928928928928929,0.07925,0.317,0.9356913183279743,0.294,0.294,0.07925,1.0,0.8153272636655949,0.8153272636655949,0.317,1.0,176.0,90112.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,4,0.75,1000,1,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,0.8347649199999999,0.8347649199999999,1.0,1.0,1.0,512.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,4,0.75,1000,1,0.714,0.10199999999999997,1.0,0.714,0.714,0.714,0.714,0.8848848848848849,0.1785,0.714,1.0,0.714,0.714,0.1785,1.0,0.7978993739495799,0.7978993739495799,0.714,1.0,20.0,10240.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,4,0.75,1000,2,1.997,0.249625,1.0,0.9985,0.999,0.999,0.999,0.9984984984984985,0.49925,1.997,1.0,0.9985,0.999,0.49925,1.0,0.8847038798798799,0.8847038798798799,1.997,1.0,2.0,1024.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,4,0.75,1000,2,1.992,0.2213333333333334,0.7472982100641674,0.693,0.937,0.695,0.54,0.8202035368702035,0.498,1.992,0.7472982100641674,0.693,0.695,0.498,1.0,0.7842233920128335,0.7842233920128335,2.004,1.0,1.0,512.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,4,0.75,1000,2,2.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,0.8720054749999999,0.8720054749999999,2.0,1.0,1.0,512.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,4,0.75,1000,2,1.418,0.12890909090909092,1.0,0.709,0.969,0.965,0.969,0.8048048048048048,0.3545,1.418,1.0,0.709,0.965,0.3545,1.0,0.8041248596491228,0.8041248596491228,1.418,1.0,26.0,13312.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,4,0.75,1000,3,3.814,0.31783333333333325,0.7965,1.0,1.0,1.0,0.186,0.9764764764764765,0.9535,3.814,0.7965,1.0,1.0,0.9535,1.0,0.86639994625,0.86639994625,3.816,1.0,1.0,512.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,4,0.75,1000,3,2.749,0.21146153846153848,0.8493333333333333,0.7586666666666666,1.0,1.0,0.58,0.9247247247247247,0.68725,2.749,0.8493333333333333,0.7586666666666666,1.0,0.68725,1.0,0.8221115678333333,0.8221115678333333,2.772,1.0,1.0,512.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,4,0.75,1000,3,2.908,0.2077142857142857,1.0,0.9693333333333333,1.0,1.0,1.0,0.9886553219886552,0.727,2.908,1.0,0.9693333333333333,1.0,0.727,1.0,0.8602221758333333,0.8602221758333333,2.908,1.0,1.0,512.0
Mask-SC-4,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,4,0.75,1000,3,0.691,0.046066666666666665,1.0,0.2303333333333333,0.501,0.371,0.501,0.6806806806806807,0.17275,0.691,1.0,0.2303333333333333,0.371,0.17275,1.0,0.7645863685961412,0.7645863685961412,0.691,1.0,7.0,3584.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,4,0.75,1000,1,1.009,0.25225,0.9955,1.0,1.0,1.0,0.991,0.991991991991992,0.25225,1.009,0.9955,1.0,1.0,0.25225,1.0,0.8240395325,0.8240395325,1.009,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,4,0.75,1000,1,1.12,0.22400000000000006,0.9406666666666667,1.0,1.0,1.0,0.882,0.9861528194861527,0.28,1.12,0.9406666666666667,1.0,1.0,0.28,1.0,0.8406314496666666,0.8406314496666666,1.12,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,4,0.75,1000,1,1.115,0.18583333333333332,0.9425,1.0,1.0,1.0,0.885,0.9894894894894894,0.27875,1.115,0.9425,1.0,1.0,0.27875,1.0,0.787549896,0.787549896,1.115,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,4,0.75,1000,1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,4,0.75,1000,2,2.409,0.301125,0.881,1.0,1.0,1.0,0.695,0.8768601935268601,0.60225,2.409,0.881,1.0,1.0,0.60225,1.0,0.8569861483333334,0.8569861483333334,2.421,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,4,0.75,1000,2,3.864,0.42933333333333346,0.5278333333333333,0.9935,1.0,1.0,0.044,0.9686353019686352,0.966,3.864,0.5278333333333333,0.9935,1.0,0.966,1.0,0.8047264306666667,0.8047264306666667,4.192,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,4,0.75,1000,2,3.554,0.3554,0.46491666666666664,0.826,1.0,1.0,0.012,0.8622122122122121,0.8885,3.554,0.46491666666666664,0.826,1.0,0.8885,1.0,0.7908243031666666,0.7908243031666666,3.616,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,4,0.75,1000,2,1.0,0.09090909090909091,1.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,1.0,0.25,1.0,0.971290801,0.971290801,1.0,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,4,0.75,1000,3,3.999,0.33324999999999994,0.75025,1.0,1.0,1.0,0.001,0.9994994994994995,0.99975,3.999,0.75025,1.0,1.0,0.99975,1.0,0.8746899850833333,0.8746899850833333,5.314,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,4,0.75,1000,3,3.589,0.2760769230769231,0.82625,0.9646666666666667,1.0,1.0,0.411,0.8675675675675675,0.89725,3.589,0.82625,0.9646666666666667,1.0,0.89725,1.0,0.8353009651666666,0.8353009651666666,4.223,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,4,0.75,1000,3,2.303,0.16449999999999995,0.9115,0.65,1.0,0.952,0.847,0.9826493159826493,0.57575,2.303,0.9115,0.65,0.952,0.57575,1.0,0.8352973341666667,0.8352973341666667,2.705,1.0,1.0,512.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,4,0.75,1000,3,2.0,0.1333333333333333,1.0,0.6666666666666665,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.6666666666666665,1.0,0.5,1.0,0.970406129,0.970406129,2.0,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,4,0.75,1000,1,1.051,0.26275,0.9745,1.0,1.0,1.0,0.949,0.9669669669669669,0.26275,1.051,0.9745,1.0,1.0,0.26275,1.0,0.847946462,0.847946462,1.051,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,4,0.75,1000,1,1.165,0.23300000000000007,0.9345,1.0,1.0,1.0,0.886,0.9811478144811477,0.29125,1.165,0.9345,1.0,1.0,0.29125,1.0,0.8256394473333334,0.8256394473333334,1.165,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,4,0.75,1000,1,1.061,0.17683333333333331,0.9685,0.999,0.999,0.999,0.938,0.9769769769769769,0.26525,1.061,0.9685,0.999,0.999,0.26525,1.0,0.8183134110000001,0.8183134110000001,1.061,1.0,2.0,1024.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,4,0.75,1000,1,0.987,0.14099999999999993,1.0,0.987,0.987,0.987,0.987,0.974974974974975,0.24675,0.987,1.0,0.987,0.987,0.24675,1.0,0.7740415481256333,0.7740415481256333,0.987,1.0,2.0,1024.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,4,0.75,1000,2,2.214,0.27675,0.9303333333333332,1.0,1.0,1.0,0.796,0.9411911911911912,0.5535,2.214,0.9303333333333332,1.0,1.0,0.5535,1.0,0.8784299451666666,0.8784299451666666,2.214,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,4,0.75,1000,2,2.031,0.22566666666666674,0.9918333333333332,1.0,1.0,1.0,0.982,0.9974974974974975,0.50775,2.031,0.9918333333333332,1.0,1.0,0.50775,1.0,0.85738709425,0.85738709425,2.032,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,4,0.75,1000,2,1.999,0.19990000000000002,0.9931666666666666,0.987,1.0,1.0,0.984,0.9910744077410744,0.49975,1.999,0.9931666666666666,0.987,1.0,0.49975,1.0,0.8332622570833333,0.8332622570833333,2.0,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,4,0.75,1000,2,0.995,0.09045454545454544,1.0,0.4975,0.992,0.991,0.992,0.990990990990991,0.24875,0.995,1.0,0.4975,0.991,0.24875,1.0,0.7872087792338709,0.7872087792338709,0.995,1.0,5.0,2560.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,4,0.75,1000,3,3.276,0.273,0.931,1.0,1.0,1.0,0.724,0.9562062062062062,0.819,3.276,0.931,1.0,1.0,0.819,1.0,0.8950020015,0.8950020015,3.296,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,4,0.75,1000,3,3.636,0.27969230769230763,0.84025,0.999,1.0,0.998,0.364,0.8185185185185185,0.909,3.636,0.84025,0.999,0.998,0.909,1.0,0.8488648004166667,0.8488648004166667,3.976,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,4,0.75,1000,3,2.732,0.19514285714285717,0.9510395707578807,0.8506666666666668,0.993,0.78,0.88,0.9140974307640974,0.683,2.732,0.9510395707578807,0.8506666666666668,0.78,0.683,1.0,0.8320956042085847,0.8320956042085847,2.793,1.0,1.0,512.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,similarity,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,4,0.75,1000,3,2.001,0.1334,1.0,0.6669999999999999,1.0,1.0,1.0,0.996996996996997,0.50025,2.001,1.0,0.6669999999999999,1.0,0.50025,1.0,0.8565875568333333,0.8565875568333333,2.001,1.0,1.0,512.0
