method,seed,run_dir,task_idx,task_name,family,depth,same_family_beta_mass,cross_family_beta_mass,current_beta_mass,selected_prior_count,effective_n,active_component_count
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,0.741823062719563,0.0,0.258176937280437,3.0,3.8419101116114547,4.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,0.7251686346284005,0.0,0.27483136537159947,2.0,2.931881703608241,3.0
Mask-SC-4,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260619-132014,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,0.6540504657551627,0.0,0.3459495342448373,2.0,2.991972488161391,3.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,0.46019586267817747,0.0,0.5398041373218225,1.0,1.9856283196955222,2.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,0.6243347723953939,0.0,0.3756652276046061,1.0,1.8781524543257178,2.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,0.6528332418731612,0.0,0.34716675812683884,1.0,1.804587558007914,2.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,0.6925441099752337,0.0,0.30745589002476625,1.0,1.7238307105033113,2.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,0.6459347719086331,0.0,0.35406522809136687,2.0,2.962785701857629,3.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,0.7657236213890658,0.0,0.23427637861093417,2.0,2.8491771006359055,3.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,0.7166318943511001,0.0,0.28336810564889986,2.0,2.914992907518721,3.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,0.6181515765443859,0.0,0.38184842345561404,1.0,1.877110851065834,2.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,0.6061242087690825,0.18703663821951916,0.20683915301139838,4.0,4.975275213522976,5.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,0.6882955950203699,0.1642665284528657,0.14743787652676438,4.0,4.795835788995823,5.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,0.7926067132368991,0.0,0.2073932867631009,3.0,3.9108401649773454,4.0
Mask-SC-4,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260619-132014,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,0.7830709452997409,0.0,0.21692905470025914,2.0,2.768360440757844,3.0
