method,seed,run_dir,task_idx,task_name,family,depth,num_selection_events,relevant_prior_count,support_size,support_fraction,same_family_precision,same_family_recall,any_same_family,jaccard_stability,first_correct_found,selection_events_until_first_correct,steps_until_first_correct,steps_after_first_selection_until_first_correct
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,21,B-D7,B,7,100,5,3.88,0.18476190476190474,1.0,0.7759999999999998,1.0,0.9343434343434344,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,22,C-D7,C,7,100,5,2.39,0.10863636363636366,1.0,0.4780000000000001,1.0,0.8478114478114479,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,23,D-D7,D,7,100,5,4.2,0.1826086956521739,1.0,0.84,1.0,0.9353535353535355,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,24,A-D8,A,8,100,6,4.23,0.17625,1.0,0.705,1.0,0.857070707070707,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,25,B-D8,B,8,100,6,4.3,0.17199999999999996,1.0,0.7166666666666666,1.0,0.8461279461279462,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,26,C-D8,C,8,100,6,2.0,0.0769230769230769,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,27,D-D8,D,8,100,6,4.74,0.17555555555555558,1.0,0.7899999999999998,1.0,0.8166666666666667,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,0,A-D2,A,2,0,0,0.0,,,,,,,,,
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,1,B-D2,B,2,100,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,2,C-D2,C,2,100,0,1.0,0.5,0.0,,,0.98989898989899,,,,
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,3,D-D2,D,2,100,0,1.0,0.3333333333333334,0.0,,,1.0,,,,
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,4,A-D3,A,3,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,100,2,1.98,0.19799999999999998,1.0,0.99,1.0,0.9797979797979798,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,11,D-D4,D,4,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,12,A-D5,A,5,100,3,2.9,0.24166666666666667,1.0,0.9666666666666667,1.0,0.9393939393939394,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,13,B-D5,B,5,100,3,2.47,0.18999999999999997,1.0,0.8233333333333335,1.0,0.841750841750842,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,14,C-D5,C,5,100,3,2.04,0.14571428571428566,1.0,0.6800000000000003,1.0,0.9764309764309763,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,15,D-D5,D,5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,16,A-D6,A,6,100,4,2.66,0.16625,1.0,0.665,1.0,0.8265993265993267,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,17,B-D6,B,6,100,4,3.36,0.1976470588235294,1.0,0.84,1.0,0.8787878787878788,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,18,C-D6,C,6,100,4,3.46,0.1922222222222222,1.0,0.865,1.0,0.9242424242424242,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,19,D-D6,D,6,100,4,3.66,0.19263157894736843,1.0,0.915,1.0,0.8939393939393939,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,20,A-D7,A,7,100,5,3.35,0.16749999999999993,1.0,0.6699999999999997,1.0,0.8792929292929291,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,21,B-D7,B,7,100,5,3.62,0.17238095238095233,1.0,0.7239999999999996,1.0,0.8873737373737374,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,22,C-D7,C,7,100,5,1.98,0.08999999999999997,1.0,0.39600000000000024,1.0,0.794949494949495,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,23,D-D7,D,7,100,5,4.02,0.17478260869565215,1.0,0.8039999999999998,1.0,0.779292929292929,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,24,A-D8,A,8,100,6,3.78,0.15749999999999997,1.0,0.6299999999999999,1.0,0.8409090909090909,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,25,B-D8,B,8,100,6,4.16,0.16639999999999996,1.0,0.6933333333333335,1.0,0.8873737373737374,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,26,C-D8,C,8,100,6,2.0,0.0769230769230769,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260622-121148,27,D-D8,D,8,100,6,4.17,0.15444444444444447,1.0,0.6950000000000003,1.0,0.9656565656565655,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,0,A-D2,A,2,0,0,0.0,,,,,,,,,
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,1,B-D2,B,2,100,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,2,C-D2,C,2,100,0,1.0,0.5,0.0,,,0.9696969696969697,,,,
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,3,D-D2,D,2,100,0,1.0,0.3333333333333334,0.0,,,1.0,,,,
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,4,A-D3,A,3,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,100,2,2.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,11,D-D4,D,4,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,12,A-D5,A,5,100,3,3.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,13,B-D5,B,5,100,3,2.83,0.2176923076923077,1.0,0.9433333333333335,1.0,0.8956228956228958,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,14,C-D5,C,5,100,3,2.52,0.17999999999999997,1.0,0.8400000000000002,1.0,0.8333333333333335,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,15,D-D5,D,5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,16,A-D6,A,6,100,4,3.21,0.200625,1.0,0.8025,1.0,0.92003367003367,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,17,B-D6,B,6,100,4,3.64,0.21411764705882352,1.0,0.91,1.0,0.8762626262626263,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,18,C-D6,C,6,100,4,3.35,0.18611111111111112,1.0,0.8375,1.0,0.8619528619528619,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,19,D-D6,D,6,100,4,3.18,0.1673684210526316,1.0,0.795,1.0,0.9419191919191919,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,20,A-D7,A,7,100,5,4.07,0.2035,1.0,0.814,1.0,0.7981481481481479,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,21,B-D7,B,7,100,5,3.67,0.1747619047619047,1.0,0.7339999999999998,1.0,0.8574074074074075,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,22,C-D7,C,7,100,5,1.0,0.04545454545454548,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,23,D-D7,D,7,100,5,3.91,0.16999999999999996,1.0,0.7819999999999999,1.0,0.937878787878788,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,24,A-D8,A,8,100,6,3.81,0.15875,1.0,0.635,1.0,0.8223905723905723,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,25,B-D8,B,8,100,6,4.02,0.16079999999999997,1.0,0.6700000000000003,1.0,0.8880471380471381,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,26,C-D8,C,8,100,6,2.0,0.0769230769230769,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md/260622-121148,27,D-D8,D,8,100,6,4.19,0.15518518518518518,1.0,0.6983333333333335,1.0,0.8752525252525253,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,0,A-D2,A,2,0,0,0.0,,,,,,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,1,B-D2,B,2,100,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,2,C-D2,C,2,100,0,1.0,0.5,0.0,,,1.0,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,3,D-D2,D,2,100,0,1.0,0.3333333333333334,0.0,,,1.0,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,4,A-D3,A,3,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,100,2,1.94,0.19400000000000003,1.0,0.97,1.0,0.9545454545454546,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,11,D-D4,D,4,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,12,A-D5,A,5,100,3,2.96,0.24666666666666667,1.0,0.9866666666666667,1.0,0.9797979797979798,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,13,B-D5,B,5,100,3,2.81,0.21615384615384614,1.0,0.9366666666666668,1.0,0.9124579124579124,1.0,1.0,512.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md/260622-121148,14,C-D5,C,5,100,3,2.08,0.1485714285714285,1.0,0.6933333333333336,1.0,0.9595959595959596,1.0,1.0,512.0,0.0
