method,task_idx,task_name,metric,mean,ci_low,ci_high,n_seeds
AMSC-norm,11,D-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,11,D-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,11,D-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,12,A-D5,support_size,2.911428571428572,2.8153677573574845,3.0074893854996594,7
AMSC-norm,12,A-D5,support_fraction,0.24261904761904765,0.23461397977979037,0.25062411545830493,7
AMSC-norm,12,A-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,12,A-D5,same_family_recall,0.9704761904761906,0.9384559191191615,1.0,7
AMSC-norm,12,A-D5,any_same_family,1.0,1.0,1.0,7
AMSC-norm,12,A-D5,jaccard_stability,0.9571909571909573,0.9195080267070187,0.9948738876748958,7
AMSC-norm,12,A-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,12,A-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,12,A-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,13,B-D5,support_size,2.778571428571429,2.6461597473143232,2.9109831098285346,7
AMSC-norm,13,B-D5,support_fraction,0.21373626373626373,0.20355074979340945,0.223921777679118,7
AMSC-norm,13,B-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,13,B-D5,same_family_recall,0.9261904761904762,0.8820532491047743,0.9703277032761781,7
AMSC-norm,13,B-D5,any_same_family,1.0,1.0,1.0,7
AMSC-norm,13,B-D5,jaccard_stability,0.9047619047619049,0.8640117968517379,0.9455120126720719,7
AMSC-norm,13,B-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,13,B-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,13,B-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,14,C-D5,support_size,2.415714285714286,2.1790079979510186,2.6524205734775532,7
AMSC-norm,14,C-D5,support_fraction,0.17255102040816325,0.1556434284250727,0.1894586123912538,7
AMSC-norm,14,C-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,14,C-D5,same_family_recall,0.8052380952380954,0.7263359993170064,0.8841401911591844,7
AMSC-norm,14,C-D5,any_same_family,1.0,1.0,1.0,7
AMSC-norm,14,C-D5,jaccard_stability,0.9098124098124097,0.8706386411588669,0.9489861784659526,7
AMSC-norm,14,C-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,14,C-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,14,C-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,15,D-D5,support_size,2.9985714285714287,2.9957714285714285,3.001371428571429,7
AMSC-norm,15,D-D5,support_fraction,0.19990476190476186,0.1997180952380952,0.20009142857142853,7
AMSC-norm,15,D-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,15,D-D5,same_family_recall,0.9995238095238095,0.9985904761904761,1.0,7
AMSC-norm,15,D-D5,any_same_family,1.0,1.0,1.0,7
AMSC-norm,15,D-D5,jaccard_stability,0.9990379990379991,0.9971524771524771,1.0,7
AMSC-norm,15,D-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,15,D-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,15,D-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,16,A-D6,support_size,2.902857142857143,2.5613413062306893,3.2443729794835967,7
AMSC-norm,16,A-D6,support_fraction,0.18142857142857144,0.16008383163941808,0.2027733112177248,7
AMSC-norm,16,A-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,16,A-D6,same_family_recall,0.7257142857142858,0.6403353265576723,0.8110932448708992,7
AMSC-norm,16,A-D6,any_same_family,1.0,1.0,1.0,7
AMSC-norm,16,A-D6,jaccard_stability,0.8424723424723426,0.7958255192699946,0.8891191656746906,7
AMSC-norm,16,A-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,16,A-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,16,A-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,17,B-D6,support_size,3.542857142857143,3.4714525678403185,3.6142617178739678,7
AMSC-norm,17,B-D6,support_fraction,0.2084033613445378,0.20420309222590105,0.21260363046317454,7
AMSC-norm,17,B-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,17,B-D6,same_family_recall,0.8857142857142858,0.8678631419600796,0.9035654294684919,7
AMSC-norm,17,B-D6,any_same_family,1.0,1.0,1.0,7
AMSC-norm,17,B-D6,jaccard_stability,0.8823953823953824,0.8782322627950933,0.8865585019956715,7
AMSC-norm,17,B-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,17,B-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,17,B-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,18,C-D6,support_size,3.434285714285714,3.381927461195426,3.4866439673760024,7
AMSC-norm,18,C-D6,support_fraction,0.1907936507936508,0.18788485895530146,0.19370244263200012,7
AMSC-norm,18,C-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,18,C-D6,same_family_recall,0.8585714285714285,0.8454818652988565,0.8716609918440006,7
AMSC-norm,18,C-D6,any_same_family,1.0,1.0,1.0,7
AMSC-norm,18,C-D6,jaccard_stability,0.9000721500721499,0.877868011594682,0.9222762885496179,7
AMSC-norm,18,C-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,18,C-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,18,C-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,19,D-D6,support_size,3.5014285714285713,3.304060016013412,3.6987971268437305,7
AMSC-norm,19,D-D6,support_fraction,0.18428571428571425,0.1738978955796533,0.1946735329917752,7
AMSC-norm,19,D-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,19,D-D6,same_family_recall,0.8753571428571428,0.826015004003353,0.9246992817109326,7
AMSC-norm,19,D-D6,any_same_family,1.0,1.0,1.0,7
AMSC-norm,19,D-D6,jaccard_stability,0.9044011544011543,0.8718298212116726,0.936972487590636,7
AMSC-norm,19,D-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,19,D-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,19,D-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,20,A-D7,support_size,3.6914285714285717,3.379512257865676,4.003344884991467,7
AMSC-norm,20,A-D7,support_fraction,0.1845714285714286,0.1689756128932838,0.2001672442495734,7
AMSC-norm,20,A-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,20,A-D7,same_family_recall,0.7382857142857144,0.6759024515731352,0.8006689769982936,7
AMSC-norm,20,A-D7,any_same_family,1.0,1.0,1.0,7
AMSC-norm,20,A-D7,jaccard_stability,0.8421596921596921,0.8103702833794405,0.8739491009399437,7
AMSC-norm,20,A-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,20,A-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,20,A-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,21,B-D7,support_size,3.8157142857142854,3.6608596872463464,3.9705688841822244,7
AMSC-norm,21,B-D7,support_fraction,0.1817006802721088,0.17432665177363552,0.1890747087705821,7
AMSC-norm,21,B-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,21,B-D7,same_family_recall,0.7631428571428568,0.7321719374492689,0.7941137768364447,7
AMSC-norm,21,B-D7,any_same_family,1.0,1.0,1.0,7
AMSC-norm,21,B-D7,jaccard_stability,0.8968013468013468,0.8706889959417027,0.922913697660991,7
AMSC-norm,21,B-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,21,B-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,21,B-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,22,C-D7,support_size,2.4014285714285717,1.8517720968919753,2.951085045965168,7
AMSC-norm,22,C-D7,support_fraction,0.10915584415584415,0.08417145894963522,0.13414022936205305,7
AMSC-norm,22,C-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,22,C-D7,same_family_recall,0.48028571428571437,0.3703544193783951,0.5902170091930337,7
AMSC-norm,22,C-D7,any_same_family,1.0,1.0,1.0,7
AMSC-norm,22,C-D7,jaccard_stability,0.844949494949495,0.7922557852577257,0.8976432046412643,7
AMSC-norm,22,C-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,22,C-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,22,C-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,23,D-D7,support_size,3.891428571428572,3.6385589607593576,4.144298182097786,7
AMSC-norm,23,D-D7,support_fraction,0.1691925465838509,0.1581982156851894,0.18018687748251241,7
AMSC-norm,23,D-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,23,D-D7,same_family_recall,0.7782857142857142,0.7277117921518714,0.8288596364195571,7
AMSC-norm,23,D-D7,any_same_family,1.0,1.0,1.0,7
AMSC-norm,23,D-D7,jaccard_stability,0.9238095238095239,0.8720615439811472,0.9755575036379005,7
AMSC-norm,23,D-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,23,D-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,23,D-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,24,A-D8,support_size,3.8142857142857145,3.4651641499751342,4.163407278596295,7
AMSC-norm,24,A-D8,support_fraction,0.1589285714285714,0.1443818395822972,0.1734753032748456,7
AMSC-norm,24,A-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,24,A-D8,same_family_recall,0.6357142857142856,0.5775273583291888,0.6939012130993824,7
AMSC-norm,24,A-D8,any_same_family,1.0,1.0,1.0,7
AMSC-norm,24,A-D8,jaccard_stability,0.8386243386243386,0.8008057759018299,0.8764429013468473,7
AMSC-norm,24,A-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,24,A-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,24,A-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,25,B-D8,support_size,4.2371428571428575,3.96573536522956,4.508550349056155,7
AMSC-norm,25,B-D8,support_fraction,0.16948571428571424,0.15862941460918234,0.18034201396224614,7
AMSC-norm,25,B-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,25,B-D8,same_family_recall,0.7061904761904764,0.6609558942049268,0.7514250581760259,7
AMSC-norm,25,B-D8,any_same_family,1.0,1.0,1.0,7
AMSC-norm,25,B-D8,jaccard_stability,0.8894901394901396,0.8661203779953557,0.9128599009849234,7
AMSC-norm,25,B-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,25,B-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,25,B-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,26,C-D8,support_size,2.0,2.0,2.0,7
AMSC-norm,26,C-D8,support_fraction,0.07692307692307689,0.07692307692307687,0.0769230769230769,7
AMSC-norm,26,C-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,26,C-D8,same_family_recall,0.3333333333333334,0.3333333333333334,0.3333333333333334,7
AMSC-norm,26,C-D8,any_same_family,1.0,1.0,1.0,7
AMSC-norm,26,C-D8,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,26,C-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,26,C-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,26,C-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,27,D-D8,support_size,4.398571428571429,4.141220099321575,4.6559227578212825,7
AMSC-norm,27,D-D8,support_fraction,0.16291005291005292,0.15337852219709538,0.17244158362301046,7
AMSC-norm,27,D-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,27,D-D8,same_family_recall,0.7330952380952382,0.6902033498869294,0.775987126303547,7
AMSC-norm,27,D-D8,any_same_family,1.0,1.0,1.0,7
AMSC-norm,27,D-D8,jaccard_stability,0.880904280904281,0.8396532195125801,0.9221553422959818,7
AMSC-norm,27,D-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,27,D-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,27,D-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,0,A-D2,support_size,0.0,0.0,0.0,7
AMSC-shuffled,0,A-D2,support_fraction,,,,0
AMSC-shuffled,0,A-D2,same_family_precision,,,,0
AMSC-shuffled,0,A-D2,same_family_recall,,,,0
AMSC-shuffled,0,A-D2,any_same_family,,,,0
AMSC-shuffled,0,A-D2,jaccard_stability,,,,0
AMSC-shuffled,0,A-D2,first_correct_found,,,,0
AMSC-shuffled,0,A-D2,selection_events_until_first_correct,,,,0
AMSC-shuffled,0,A-D2,steps_until_first_correct,,,,0
AMSC-shuffled,1,B-D2,support_size,1.0,1.0,1.0,7
AMSC-shuffled,1,B-D2,support_fraction,1.0,1.0,1.0,7
AMSC-shuffled,1,B-D2,same_family_precision,0.0,0.0,0.0,7
AMSC-shuffled,1,B-D2,same_family_recall,,,,0
AMSC-shuffled,1,B-D2,any_same_family,,,,0
AMSC-shuffled,1,B-D2,jaccard_stability,1.0,1.0,1.0,7
AMSC-shuffled,1,B-D2,first_correct_found,,,,0
AMSC-shuffled,1,B-D2,selection_events_until_first_correct,,,,0
AMSC-shuffled,1,B-D2,steps_until_first_correct,,,,0
AMSC-shuffled,2,C-D2,support_size,1.0014285714285713,0.9986285714285713,1.0042285714285712,7
AMSC-shuffled,2,C-D2,support_fraction,0.5007142857142857,0.49931428571428565,0.5021142857142856,7
AMSC-shuffled,2,C-D2,same_family_precision,0.0,0.0,0.0,7
AMSC-shuffled,2,C-D2,same_family_recall,,,,0
AMSC-shuffled,2,C-D2,any_same_family,,,,0
AMSC-shuffled,2,C-D2,jaccard_stability,0.549062049062049,0.523256389842602,0.574867708281496,7
AMSC-shuffled,2,C-D2,first_correct_found,,,,0
AMSC-shuffled,2,C-D2,selection_events_until_first_correct,,,,0
AMSC-shuffled,2,C-D2,steps_until_first_correct,,,,0
AMSC-shuffled,3,D-D2,support_size,1.0,1.0,1.0,7
AMSC-shuffled,3,D-D2,support_fraction,0.3333333333333334,0.3333333333333334,0.3333333333333334,7
AMSC-shuffled,3,D-D2,same_family_precision,0.0,0.0,0.0,7
AMSC-shuffled,3,D-D2,same_family_recall,,,,0
AMSC-shuffled,3,D-D2,any_same_family,,,,0
AMSC-shuffled,3,D-D2,jaccard_stability,0.3535353535353535,0.33327147517556455,0.3737992318951424,7
AMSC-shuffled,3,D-D2,first_correct_found,,,,0
AMSC-shuffled,3,D-D2,selection_events_until_first_correct,,,,0
AMSC-shuffled,3,D-D2,steps_until_first_correct,,,,0
AMSC-shuffled,4,A-D3,support_size,1.0,1.0,1.0,7
AMSC-shuffled,4,A-D3,support_fraction,0.25,0.25,0.25,7
AMSC-shuffled,4,A-D3,same_family_precision,0.2314285714285714,0.20986069407976088,0.2529964487773819,7
AMSC-shuffled,4,A-D3,same_family_recall,0.2314285714285714,0.20986069407976088,0.2529964487773819,7
AMSC-shuffled,4,A-D3,any_same_family,0.2314285714285714,0.20986069407976088,0.2529964487773819,7
AMSC-shuffled,4,A-D3,jaccard_stability,0.2453102453102453,0.2136469485112617,0.2769735421092289,7
AMSC-shuffled,4,A-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,4,A-D3,selection_events_until_first_correct,3.7142857142857144,1.6314671112063839,5.797104317365045,7
AMSC-shuffled,4,A-D3,steps_until_first_correct,1901.7142857142858,835.3111609376685,2968.1174104909032,7
AMSC-shuffled,5,B-D3,support_size,1.0,1.0,1.0,7
AMSC-shuffled,5,B-D3,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
AMSC-shuffled,5,B-D3,same_family_precision,0.20285714285714285,0.16349082900041165,0.24222345671387405,7
AMSC-shuffled,5,B-D3,same_family_recall,0.20285714285714285,0.16349082900041165,0.24222345671387405,7
AMSC-shuffled,5,B-D3,any_same_family,0.20285714285714285,0.16349082900041165,0.24222345671387405,7
AMSC-shuffled,5,B-D3,jaccard_stability,0.2207792207792208,0.1723943631671026,0.269164078391339,7
AMSC-shuffled,5,B-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,5,B-D3,selection_events_until_first_correct,3.857142857142857,2.5438264443922973,5.170459269893417,7
AMSC-shuffled,5,B-D3,steps_until_first_correct,1974.857142857143,1302.4391395288562,2647.2751461854295,7
AMSC-shuffled,6,C-D3,support_size,1.0,1.0,1.0,7
AMSC-shuffled,6,C-D3,support_fraction,0.1666666666666667,0.1666666666666667,0.1666666666666667,7
AMSC-shuffled,6,C-D3,same_family_precision,0.18285714285714286,0.1518036406391965,0.21391064507508922,7
AMSC-shuffled,6,C-D3,same_family_recall,0.18285714285714286,0.1518036406391965,0.21391064507508922,7
AMSC-shuffled,6,C-D3,any_same_family,0.18285714285714286,0.1518036406391965,0.21391064507508922,7
AMSC-shuffled,6,C-D3,jaccard_stability,0.1443001443001443,0.11673345322391693,0.17186683537637165,7
AMSC-shuffled,6,C-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,6,C-D3,selection_events_until_first_correct,3.7142857142857144,1.7212311072398698,5.707340321331559,7
AMSC-shuffled,6,C-D3,steps_until_first_correct,1901.7142857142858,881.2703269068134,2922.158244521758,7
AMSC-shuffled,7,D-D3,support_size,1.0,1.0,1.0,7
AMSC-shuffled,7,D-D3,support_fraction,0.1428571428571428,0.1428571428571428,0.1428571428571428,7
AMSC-shuffled,7,D-D3,same_family_precision,0.12428571428571429,0.09867425851555811,0.14989717005587047,7
AMSC-shuffled,7,D-D3,same_family_recall,0.12428571428571429,0.09867425851555811,0.14989717005587047,7
AMSC-shuffled,7,D-D3,any_same_family,0.12428571428571429,0.09867425851555811,0.14989717005587047,7
AMSC-shuffled,7,D-D3,jaccard_stability,0.1544011544011544,0.1251907749550109,0.1836115338472979,7
AMSC-shuffled,7,D-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,7,D-D3,selection_events_until_first_correct,9.857142857142858,3.939485663061178,15.774800051224538,7
AMSC-shuffled,7,D-D3,steps_until_first_correct,5046.857142857143,2017.016659487323,8076.697626226964,7
AMSC-shuffled,8,A-D4,support_size,2.0,2.0,2.0,7
AMSC-shuffled,8,A-D4,support_fraction,0.25,0.25,0.25,7
AMSC-shuffled,8,A-D4,same_family_precision,0.2614285714285714,0.23244259780913493,0.2904145450480079,7
AMSC-shuffled,8,A-D4,same_family_recall,0.2614285714285714,0.23244259780913493,0.2904145450480079,7
AMSC-shuffled,8,A-D4,any_same_family,0.4900000000000001,0.44575763719389916,0.534242362806101,7
AMSC-shuffled,8,A-D4,jaccard_stability,0.17267917267917268,0.15705472908544119,0.18830361627290418,7
AMSC-shuffled,8,A-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,8,A-D4,selection_events_until_first_correct,2.2857142857142856,1.4614166048570199,3.1100119665715513,7
AMSC-shuffled,8,A-D4,steps_until_first_correct,1170.2857142857142,748.2453016867942,1592.3261268846343,7
AMSC-shuffled,9,B-D4,support_size,1.9857142857142858,1.9577142857142857,2.013714285714286,7
AMSC-shuffled,9,B-D4,support_fraction,0.22063492063492068,0.21752380952380956,0.2237460317460318,7
AMSC-shuffled,9,B-D4,same_family_precision,0.22214285714285717,0.20452657679389208,0.23975913749182226,7
AMSC-shuffled,9,B-D4,same_family_recall,0.22071428571428572,0.2030239870546625,0.23840458437390893,7
AMSC-shuffled,9,B-D4,any_same_family,0.4185714285714286,0.385599521337138,0.4515433358057192,7
AMSC-shuffled,9,B-D4,jaccard_stability,0.13516113516113518,0.11373189343747615,0.1565903768847942,7
AMSC-shuffled,9,B-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,9,B-D4,selection_events_until_first_correct,2.2857142857142856,1.097774893320886,3.473653678107685,7
AMSC-shuffled,9,B-D4,steps_until_first_correct,1170.2857142857142,562.0607453802936,1778.5106831911348,7
AMSC-shuffled,10,C-D4,support_size,2.0,2.0,2.0,7
AMSC-shuffled,10,C-D4,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
AMSC-shuffled,10,C-D4,same_family_precision,0.20142857142857146,0.18233511705279126,0.22052202580435165,7
AMSC-shuffled,10,C-D4,same_family_recall,0.20142857142857146,0.18233511705279126,0.22052202580435165,7
AMSC-shuffled,10,C-D4,any_same_family,0.3714285714285714,0.33379312714174697,0.4090640157153958,7
AMSC-shuffled,10,C-D4,jaccard_stability,0.1394901394901395,0.11765685987644303,0.16132341910383596,7
AMSC-shuffled,10,C-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,10,C-D4,selection_events_until_first_correct,4.0,1.9938760423808968,6.006123957619103,7
AMSC-shuffled,10,C-D4,steps_until_first_correct,2048.0,1020.8645336990191,3075.1354663009806,7
AMSC-shuffled,11,D-D4,support_size,2.0,2.0,2.0,7
AMSC-shuffled,11,D-D4,support_fraction,0.1818181818181819,0.1818181818181819,0.1818181818181819,7
AMSC-shuffled,11,D-D4,same_family_precision,0.1792857142857143,0.1592897146857943,0.1992817138856343,7
AMSC-shuffled,11,D-D4,same_family_recall,0.1792857142857143,0.1592897146857943,0.1992817138856343,7
AMSC-shuffled,11,D-D4,any_same_family,0.34,0.3079933340276332,0.37200666597236687,7
AMSC-shuffled,11,D-D4,jaccard_stability,0.13131313131313133,0.11566973750795503,0.14695652511830762,7
AMSC-shuffled,11,D-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,11,D-D4,selection_events_until_first_correct,2.0,1.1445858702749099,2.85541412972509,7
AMSC-shuffled,11,D-D4,steps_until_first_correct,1024.0,586.0279655807539,1461.972034419246,7
AMSC-shuffled,12,A-D5,support_size,2.9985714285714287,2.9957714285714285,3.001371428571429,7
AMSC-shuffled,12,A-D5,support_fraction,0.24988095238095237,0.24964761904761903,0.25011428571428573,7
AMSC-shuffled,12,A-D5,same_family_precision,0.24333333333333332,0.2251872593777913,0.2614794072888753,7
AMSC-shuffled,12,A-D5,same_family_recall,0.24333333333333332,0.2251872593777913,0.2614794072888753,7
AMSC-shuffled,12,A-D5,any_same_family,0.6042857142857143,0.5731901626209933,0.6353812659504353,7
AMSC-shuffled,12,A-D5,jaccard_stability,0.16998556998556996,0.1557501919258002,0.18422094804533973,7
AMSC-shuffled,12,A-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,12,A-D5,selection_events_until_first_correct,1.5714285714285714,1.1754487739641049,1.967408368893038,7
AMSC-shuffled,12,A-D5,steps_until_first_correct,804.5714285714286,601.8297722696217,1007.3130848732354,7
AMSC-shuffled,13,B-D5,support_size,2.4385714285714286,1.9494228349246037,2.927720022218254,7
AMSC-shuffled,13,B-D5,support_fraction,0.1875824175824176,0.14995560268650798,0.2252092324783272,7
AMSC-shuffled,13,B-D5,same_family_precision,0.2278571428571428,0.2036758828954838,0.2520384028188018,7
AMSC-shuffled,13,B-D5,same_family_recall,0.18571428571428572,0.1453716788832203,0.22605689254535113,7
AMSC-shuffled,13,B-D5,any_same_family,0.4771428571428572,0.38297789550637584,0.5713078187793386,7
AMSC-shuffled,13,B-D5,jaccard_stability,0.12359307359307357,0.09778052689523092,0.14940562029091622,7
AMSC-shuffled,13,B-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,13,B-D5,selection_events_until_first_correct,2.0,1.1445858702749099,2.85541412972509,7
AMSC-shuffled,13,B-D5,steps_until_first_correct,1024.0,586.0279655807539,1461.972034419246,7
AMSC-shuffled,14,C-D5,support_size,2.717142857142857,2.471119660404555,2.9631660538811593,7
AMSC-shuffled,14,C-D5,support_fraction,0.19408163265306122,0.1765085471717539,0.21165471813436854,7
AMSC-shuffled,14,C-D5,same_family_precision,0.20809523809523806,0.19096575301076282,0.2252247231797133,7
AMSC-shuffled,14,C-D5,same_family_recall,0.19047619047619044,0.16348472406068684,0.21746765689169403,7
AMSC-shuffled,14,C-D5,any_same_family,0.5028571428571429,0.43960357905767516,0.5661107066566107,7
AMSC-shuffled,14,C-D5,jaccard_stability,0.11866281866281865,0.10712400626137221,0.1302016310642651,7
AMSC-shuffled,14,C-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,14,C-D5,selection_events_until_first_correct,1.7142857142857142,1.1542857142857141,2.274285714285714,7
AMSC-shuffled,14,C-D5,steps_until_first_correct,877.7142857142857,590.9942857142856,1164.4342857142856,7
AMSC-shuffled,15,D-D5,support_size,2.6914285714285717,2.3803932250985014,3.002463917758642,7
AMSC-shuffled,15,D-D5,support_fraction,0.1794285714285714,0.15869288167323342,0.2001642611839094,7
AMSC-shuffled,15,D-D5,same_family_precision,0.22285714285714284,0.2163740023287329,0.22934028338555276,7
AMSC-shuffled,15,D-D5,same_family_recall,0.19952380952380946,0.18064062084141752,0.2184069982062014,7
AMSC-shuffled,15,D-D5,any_same_family,0.5185714285714286,0.4748639158686144,0.5622789412742428,7
AMSC-shuffled,15,D-D5,jaccard_stability,0.1173160173160173,0.1079436821589535,0.1266883524730811,7
AMSC-shuffled,15,D-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,15,D-D5,selection_events_until_first_correct,2.0,1.2591896329019145,2.7408103670980855,7
AMSC-shuffled,15,D-D5,steps_until_first_correct,1024.0,644.7050920457802,1403.2949079542198,7
AMSC-shuffled,16,A-D6,support_size,3.6642857142857146,3.501147163762956,3.827424264808473,7
AMSC-shuffled,16,A-D6,support_fraction,0.22901785714285716,0.21882169773518476,0.23921401655052957,7
AMSC-shuffled,16,A-D6,same_family_precision,0.25035714285714283,0.22998218546114102,0.27073210025314465,7
AMSC-shuffled,16,A-D6,same_family_recall,0.2307142857142857,0.2051028299441295,0.25632574148444187,7
AMSC-shuffled,16,A-D6,any_same_family,0.682857142857143,0.626323023365754,0.7393912623485321,7
AMSC-shuffled,16,A-D6,jaccard_stability,0.14347900776472203,0.13129823378956423,0.15565978173987982,7
AMSC-shuffled,16,A-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,16,A-D6,selection_events_until_first_correct,2.0,0.8683934723883335,3.1316065276116665,7
AMSC-shuffled,16,A-D6,steps_until_first_correct,1024.0,444.61745786282677,1603.3825421371732,7
AMSC-shuffled,17,B-D6,support_size,2.4457142857142857,1.870565841107736,3.0208627303208355,7
AMSC-shuffled,17,B-D6,support_fraction,0.1438655462184874,0.11003328477104332,0.1776978076659315,7
AMSC-shuffled,17,B-D6,same_family_precision,0.24071428571428571,0.22628278724225767,0.2551457841863138,7
AMSC-shuffled,17,B-D6,same_family_recall,0.14678571428571427,0.1100129435624377,0.18355848500899086,7
AMSC-shuffled,17,B-D6,any_same_family,0.5028571428571429,0.42028483111363735,0.5854294546006484,7
AMSC-shuffled,17,B-D6,jaccard_stability,0.09926819212533497,0.07164774073873473,0.1268886435119352,7
AMSC-shuffled,17,B-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,17,B-D6,selection_events_until_first_correct,1.4285714285714286,0.8457049487209115,2.0114379084219456,7
AMSC-shuffled,17,B-D6,steps_until_first_correct,731.4285714285714,433.0009337451067,1029.8562091120361,7
AMSC-shuffled,18,C-D6,support_size,2.685714285714286,2.0582830783297634,3.3131454930988085,7
AMSC-shuffled,18,C-D6,support_fraction,0.1492063492063492,0.11434905990720905,0.18406363850548935,7
AMSC-shuffled,18,C-D6,same_family_precision,0.2170238095238095,0.19887123598929585,0.23517638305832317,7
