method,seed,run_dir,task_idx,task_name,family,depth,same_family_beta_mass,cross_family_beta_mass,current_beta_mass,selected_prior_count,effective_n,active_component_count
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,11,D-D4,D,4,0.34746184229806926,0.4919864030941887,0.16055175460774201,5.0,5.9849181960988975,6.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,12,A-D5,A,5,0.438367807079738,0.41926580289374266,0.14236639002651927,6.0,6.988571950829497,7.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,13,B-D5,B,5,0.7664094600886953,0.0,0.2335905399113048,3.0,3.990046924436443,4.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,14,C-D5,C,5,0.7255629963734802,0.0,0.2744370036265199,3.0,3.9857301957912847,4.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,15,D-D5,D,5,0.7666029364435737,0.0,0.23339706355642634,3.0,3.9885094218361665,4.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,16,A-D6,A,6,0.8059115520881862,0.0,0.1940884479118138,4.0,4.993330984512953,5.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,17,B-D6,B,6,0.807975354246798,0.0,0.1920246457532019,4.0,4.993656000306136,5.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,18,C-D6,C,6,0.7926080891510682,0.0,0.20739191084893185,4.0,4.991457090670891,5.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,19,D-D6,D,6,0.8156377143314625,0.0,0.18436228566853757,4.0,4.98700966541754,5.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,20,A-D7,A,7,0.835485366496562,0.0,0.16451463350343792,5.0,5.987937043851768,6.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,21,B-D7,B,7,0.832295470352739,0.0,0.16770452964726096,5.0,5.989432551180192,6.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,22,C-D7,C,7,0.8283724551329188,0.0,0.17162754486708126,5.0,5.987919195607349,6.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,23,D-D7,D,7,0.8484638076628302,0.0,0.15153619233716975,5.0,5.983844476254894,6.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,24,A-D8,A,8,0.8586356928697713,0.0,0.14136430713022857,6.0,6.976233566974438,7.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,25,B-D8,B,8,0.8551617556918536,0.0,0.14483824430814637,6.0,6.981668668575241,7.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,26,C-D8,C,8,0.8557173880932373,0.0,0.14428261190676267,6.0,6.986904250869334,7.0
AMSC-no-norm,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md-no_norm/260622-180404,27,D-D8,D,8,0.849098535624619,0.0,0.1509014643753809,6.0,6.994970694559282,7.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,4,A-D3,A,3,0.2120695800486217,0.586934727810956,0.2009956921404223,4.0,4.988337903343534,5.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,5,B-D3,B,3,0.17220402666473686,0.6547649021550269,0.17303107118023617,5.0,5.961136131310396,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,6,C-D3,C,3,0.14497661407461962,0.7010749721782408,0.1539484137471397,6.0,6.955534774719186,7.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,7,D-D3,D,3,0.13538103862903833,0.7342072409064929,0.13041172046446886,7.0,7.968799967325646,8.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,8,A-D4,A,4,0.34600553466155615,0.48747443786115136,0.1665200274772925,5.0,5.979224342145581,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,9,B-D4,B,4,0.34721194160190655,0.48622135322215987,0.1665667051759335,5.0,5.972661087796373,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,10,C-D4,C,4,0.21797319976912782,0.6619091393517272,0.12011766087914497,8.0,8.989902202503364,9.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,11,D-D4,D,4,0.34639215864186984,0.4939025949456871,0.15970524641244305,5.0,5.984741649714254,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,12,A-D5,A,5,0.5119076295995904,0.32219980518213326,0.1658925652182764,5.0,5.987365564543344,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,13,B-D5,B,5,0.7663332387310473,0.0,0.23366676126895264,3.0,3.990285499819681,4.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,14,C-D5,C,5,0.4348441810022293,0.4186946221335509,0.14646119686421982,6.0,6.967606942210686,7.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,15,D-D5,D,5,0.7676203038548781,0.0,0.23237969614512194,3.0,3.988853230704495,4.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,16,A-D6,A,6,0.8067730724533263,0.0,0.1932269275466737,4.0,4.990853555814292,5.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,17,B-D6,B,6,0.8096264861986526,0.0,0.19037351380134737,4.0,4.992734909894013,5.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,18,C-D6,C,6,0.7882521970318319,0.0,0.21174780296816814,4.0,4.99334422959767,5.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,19,D-D6,D,6,0.8169200651338429,0.0,0.18307993486615712,4.0,4.9835068251226735,5.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,20,A-D7,A,7,0.8373117306052832,0.0,0.16268826939471676,5.0,5.989485729982381,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,21,B-D7,B,7,0.8315026834398467,0.0,0.1684973165601533,5.0,5.991036161519347,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,22,C-D7,C,7,0.8264621054303015,0.0,0.1735378945696985,5.0,5.99104713042182,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,23,D-D7,D,7,0.8475070413265582,0.0,0.15249295867344176,5.0,5.98429758044249,6.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,24,A-D8,A,8,0.8592352499253517,0.0,0.14076475007464834,6.0,6.978244021285441,7.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,25,B-D8,B,8,0.8559477431722499,0.0,0.1440522568277501,6.0,6.9796675768641565,7.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,26,C-D8,C,8,0.8502633730922347,0.0,0.14973662690776543,6.0,6.9824812155137845,7.0
AMSC-no-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-90-mask-linear_comb-ct14_md-no_norm/260622-180404,27,D-D8,D,8,0.8591426433668417,0.0,0.1408573566331583,6.0,6.993874855774959,7.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,4,A-D3,A,3,0.2108306368148088,0.5848056010455563,0.20436376213963486,4.0,4.990785227872811,5.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,5,B-D3,B,3,0.17310183832723358,0.6502235264397072,0.17667463523305912,5.0,5.964429853565562,6.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,6,C-D3,C,3,0.1464152952082522,0.700733852834503,0.1528508519572449,6.0,6.96036889506031,7.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,7,D-D3,D,3,0.1283666480448371,0.7404928532327227,0.1311404987224401,7.0,7.974054139764325,8.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,8,A-D4,A,4,0.4070668898904458,0.39428210111472506,0.1986510089948291,4.0,4.9905805603135915,5.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,9,B-D4,B,4,0.2974358414603646,0.5587075494340951,0.14385660910554032,6.0,6.970562588636187,7.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,10,C-D4,C,4,0.21666886441588568,0.6622794467348262,0.1210516888492881,8.0,8.982892756234708,9.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,11,D-D4,D,4,0.3422764958757958,0.49657626474391847,0.16114723938028575,5.0,5.983168848830132,6.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,12,A-D5,A,5,0.7543724508747882,0.0,0.24562754912521173,3.0,3.994911361379585,4.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,13,B-D5,B,5,0.7618930953880019,0.0,0.23810690461199807,3.0,3.993804561766654,4.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,14,C-D5,C,5,0.30230490004060384,0.5924106242395546,0.10528447571984163,9.0,9.974781349512051,10.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,15,D-D5,D,5,0.7658384288952007,0.0,0.23416157110479935,3.0,3.987742005252417,4.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,16,A-D6,A,6,0.8083790539122486,0.0,0.19162094608775157,4.0,4.9896606689208385,5.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,17,B-D6,B,6,0.8082316206685448,0.0,0.19176837933145507,4.0,4.993139612166608,5.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,18,C-D6,C,6,0.7807729458128663,0.0,0.21922705418713387,4.0,4.984717349877153,5.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,19,D-D6,D,6,0.817808259394142,0.0,0.18219174060585797,4.0,4.980376254198265,5.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,20,A-D7,A,7,0.8383790921182174,0.0,0.16162090788178268,5.0,5.989108656149391,6.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,21,B-D7,B,7,0.8347365822814792,0.0,0.16526341771852077,5.0,5.9890226053350535,6.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,22,C-D7,C,7,0.822645040953395,0.0,0.17735495904660503,5.0,5.981908803541962,6.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,23,D-D7,D,7,0.8467619474591424,0.0,0.1532380525408577,5.0,5.981328809712673,6.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,24,A-D8,A,8,0.8608985608278494,0.0,0.13910143917215056,6.0,6.978252046255143,7.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,25,B-D8,B,8,0.8573228192977155,0.0,0.1426771807022845,6.0,6.9832066709933445,7.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,26,C-D8,C,8,0.8468030606939199,0.0,0.15319693930608022,6.0,6.976725013268654,7.0
AMSC-no-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-91-mask-linear_comb-ct14_md-no_norm/260622-180404,27,D-D8,D,8,0.8397851508698624,0.0,0.1602148491301376,6.0,6.978482241704879,7.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,4,A-D3,A,3,0.20696512114762386,0.5924613249059372,0.20057355394643905,4.0,4.994694399469665,5.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,5,B-D3,B,3,0.172707325785502,0.6544413518740068,0.17285132234049133,5.0,5.965550588761351,6.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,6,C-D3,C,3,0.1441453546234986,0.7025726250797675,0.15328202029673385,6.0,6.9475238943293665,7.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,7,D-D3,D,3,0.1249880118716841,0.7431316399825929,0.131880348145723,7.0,7.993363138120573,8.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,8,A-D4,A,4,0.29395303297920206,0.5607767719194036,0.1452701951013943,6.0,6.982972584213459,7.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,9,B-D4,B,4,0.2999690893045749,0.5551942563659119,0.14483665432951334,6.0,6.964316133996116,7.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,10,C-D4,C,4,0.2153195067273676,0.6606566617000306,0.12402383157260177,8.0,8.976391155449566,9.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,11,D-D4,D,4,0.4918728824655624,0.2471385464210148,0.26098857111342283,3.0,3.996202371853272,4.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,12,A-D5,A,5,0.7553982828484955,0.0,0.24460171715150442,3.0,3.9923936184126383,4.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,13,B-D5,B,5,0.7606227964192269,0.0,0.23937720358077302,3.0,3.9954208200458687,4.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,14,C-D5,C,5,0.7344338945538914,0.0,0.2655661054461086,3.0,3.9926899508068656,4.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,15,D-D5,D,5,0.7422060190641895,0.0,0.25779398093581046,3.0,3.994576543819373,4.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,16,A-D6,A,6,0.8061865104441912,0.0,0.19381348955580874,4.0,4.992077967902235,5.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,17,B-D6,B,6,0.808513050050219,0.0,0.19148694994978094,4.0,4.993142404752274,5.0
AMSC-no-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-no-norm/MetaCTgraph-ppo-supermask-92-mask-linear_comb-ct14_md-no_norm/260622-180403,18,C-D6,C,6,0.7952281525124792,0.0,0.20477184748752073,4.0,4.9942098595064,5.0
